id;tipoEquipamiento;postalCode;latitud;longitud
3117;archivos--bibliotecas-y-documentacion;50004;41.65094512;-0.885421001
3118;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65094811;-0.90516408
3119;cuadros--artesania--otros-articulos-del-hogar;50001;41.65095101;-0.871117794
3120;moda-mujer--hombre--infantil;50001;41.65095161;-0.885680529
3121;cristalerias--carpinterias--puertas--persianas...;50001;41.65095439;-0.911997239
3122;moda-mujer--hombre--infantil;50001;41.65095822;-0.879942965
3123;moda-y-complementos;50017;41.65096411;-0.905029067
3124;moda-mujer--hombre--infantil;50001;41.65096411;-0.905029067
3125;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65097478;-0.901544373
3126;supermercados-grandes;50001;41.65097495;-0.875108457
3127;moda-y-complementos;50001;41.65098329;-0.878769647
3128;cuadros--artesania--otros-articulos-del-hogar;50001;41.65098384;-0.898725355
3129;educacion-infantil;50004;41.6509848;-0.88764533
3130;panaderias--pastelerias;50001;41.6509881;-0.901824816
3131;hogar-y-decoracion;50001;41.65099461;-0.90454402
3132;hogar-y-decoracion;50001;41.65099584;-0.901297037
3133;carnicerias--charcuterias;50001;41.65099672;-0.907385734
3134;muebles;50001;41.65100051;-0.900163415
3135;moda-novia--uniformes-colegios--ropa-trabajo...;50001;41.65100374;-0.90384964
3136;muebles;50001;41.65100541;-0.905703319
3137;material-construccion--saneamiento...;50001;41.65101078;-0.911750085
3138;moda-mujer--hombre--infantil;50001;41.65101183;-0.884099459
3139;mercerias;50001;41.65101887;-0.910075734
3140;centros-educativos;50011;41.65102416;-0.926998511
3141;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.65103071;-0.915533525
3142;perfumeria-cosmetica;50001;41.65105202;-0.905069086
3143;cuadros--artesania--otros-articulos-del-hogar;50001;41.65106082;-0.911530035
3144;ofimatica;50001;41.65106422;-0.88028917
3145;espacios-musicales;50004;41.65106573;-0.882401752
3146;antenas-informativas-casas-de-juventud;50011;41.65106716;-0.924442823
3147;bazares;50001;41.65106912;-0.877429217
3148;atencion-al-ciudadano;50002;41.65107275;-0.870882981
3149;moda-mujer--hombre--infantil;50001;41.65107297;-0.877998287
3150;empresas-de-gestion-cultural;50011;41.65107627;-0.924448534
3151;juguetes--articulos-deporte;50001;41.65107913;-0.905444309
3152;supermercados-pequenos;50001;41.65107972;-0.87704316
3153;carnicerias--charcuterias;50001;41.65108204;-0.874777827
3154;carnicerias--charcuterias;50004;41.65109017;-0.885144863
3155;estancos;50001;41.6510971;-0.884944217
3156;lencerias;50001;41.65109819;-0.884768258
3157;hogar-y-decoracion;50002;41.65110583;-0.871103085
3158;centros-municipales-de-servicios-sociales;50002;41.6511074;-0.87378366
3159;panaderias--pastelerias;50001;41.65112403;-0.884357686
3160;idiomas;50017;41.65112544;-0.918004801
3161;farmacias;50017;41.65112931;-0.907159043
3162;moda-mujer--hombre--infantil;50001;41.65113291;-0.914173396
3163;juguetes--articulos-deporte;50001;41.65113547;-0.900091781
3164;zona-joven--ies-;50002;41.65113769;-0.86930066
3165;escuela-infantil;50004;41.65113858;-0.892499735
3166;moda-y-complementos;50001;41.65114088;-0.880221689
3167;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65115968;-0.901568748
3168;moda-y-complementos;50001;41.651167;-0.914027114
3169;escuela-infantil;50010;41.65116731;-0.915274058
3170;zona-joven--ies-;50017;41.65116731;-0.915274058
3171;farmacias;50010;41.65117799;-0.905264821
3172;piscinas-cubiertas;50004;41.65118291;-0.888373285
3173;ferreterias--iluminacion--decoracion;50001;41.65118544;-0.903097422
3174;moda-y-complementos;50010;41.65118591;-0.901008424
3175;joyerias--relojerias--bisuteria;50001;41.65118779;-0.878329189
3176;educacion-para-adultos;50001;41.65119516;-0.876033545
3177;cristalerias--carpinterias--puertas--persianas...;50001;41.65119715;-0.900647687
3178;opticas--centros-auditivos--ortopedias;50001;41.65119767;-0.90139075
3179;salud-y-bienestar;50017;41.65120066;-0.913876763
3180;textil-hogar;50001;41.65120066;-0.913876763
3181;espacios-de-ocio-adheridos-al-protocolo-contra-agresiones-sexistas;50010;41.65120178;-0.90240905
3182;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65120245;-0.90513962
3183;calzados--complementos--maletas;50001;41.65121192;-0.876920293
3184;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50001;41.65121272;-0.890911607
3185;juguetes--articulos-deporte;50001;41.65121331;-0.914702173
3186;electrolineras;50004;41.65121645;-0.88988897
3187;moda-y-complementos;50001;41.6512286;-0.881211905
3188;moda-y-complementos;50017;41.65123;-0.913741921
3189;moda-mujer--hombre--infantil;50001;41.65123;-0.913741921
3190;juguetes--articulos-deporte;50001;41.65123102;-0.874360437
3191;moda-mujer--hombre--infantil;50001;41.65123301;-0.876682434
3192;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65123563;-0.925317508
3193;segunda-mano;50001;41.65124021;-0.884660336
3194;ocio-y-cultura;50002;41.6512413;-0.873709004
3195;centros-de-atencion;50004;41.65125363;-0.889706909
3196;vinos-y-bebidas;50001;41.65125434;-0.907536019
3197;muebles;50001;41.65125545;-0.914513121
3198;muebles;50001;41.65125826;-0.907815089
3199;moda-mujer--hombre--infantil;50001;41.65126187;-0.88224894
3200;fruterias--verdulerias;50001;41.6512622;-0.874259021
3201;cuadros--artesania--otros-articulos-del-hogar;50001;41.6512637;-0.900366328
3202;lencerias;50001;41.6512682;-0.909780546
3203;hogar-y-decoracion;50002;41.65126856;-0.873342812
3204;moda-mujer--hombre--infantil;50001;41.65127011;-0.90142178
3205;moda-y-complementos;50017;41.65127328;-0.905304601
3206;muebles;50001;41.65127328;-0.905304601
3207;bazares;50001;41.65129248;-0.923390368
3208;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65129764;-0.891033362
3209;salud-y-bienestar;50001;41.6513029;-0.878085481
3210;opticas--centros-auditivos--ortopedias;50001;41.6513029;-0.878085481
3211;educacion-primaria;50011;41.6513049;-0.919448796
3212;opticas--centros-auditivos--ortopedias;50001;41.65130632;-0.905185246
3213;hogar-y-decoracion;50010;41.65130845;-0.914242901
3214;supermercados-medianos;50001;41.65131232;-0.87324002
3215;transporte;50017;41.65131504;-0.917146571
3216;moda-y-complementos;50017;41.65131598;-0.915317054
3217;panaderias--pastelerias;50017;41.65132095;-0.913329856
3218;moda-y-complementos;50001;41.65132104;-0.879681883
3219;librerias--papelerias--quioscos-y-prensa;50001;41.65132104;-0.879681883
3220;salas-de-musica;50004;41.65133395;-0.884537422
3221;panaderias--pastelerias;50001;41.65133904;-0.901453044
3222;musica;50017;41.6513449;-0.915967579
3223;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50010;41.65135091;-0.908748146
3224;textil-hogar;50017;41.65135496;-0.910643188
3225;supermercados-grandes;50001;41.65135724;-0.928546761
3226;perfumeria-cosmetica;50001;41.65136449;-0.881362356
3227;estancos;50001;41.65136558;-0.903813402
3228;moda-novia--uniformes-colegios--ropa-trabajo...;50001;41.65137169;-0.91121605
3229;librerias--papelerias--quioscos-y-prensa;50001;41.65137377;-0.876560125
3230;alimentacion;50001;41.65137547;-0.873902126
3231;calzados--complementos--maletas;50001;41.65137555;-0.913970304
3232;tiendas-alimentacion;50001;41.65138976;-0.899882494
3233;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50010;41.65139249;-0.916774093
3234;moda-y-complementos;50017;41.65139331;-0.905223855
3235;ferreterias--iluminacion--decoracion;50001;41.65139331;-0.905223855
3236;moda-mujer--hombre--infantil;50001;41.65139374;-0.905366261
3237;muebles;50001;41.65139801;-0.90148139
3238;peleterias;50001;41.65139975;-0.912967537
3239;moda-mujer--hombre--infantil;50001;41.65140025;-0.912435066
3240;material-construccion--saneamiento...;50001;41.65140854;-0.874934483
3241;material-construccion--saneamiento...;50001;41.6514092;-0.884500494
3242;bibliotecas;50004;41.65140965;-0.890124509
3243;calzados--complementos--maletas;50001;41.65141518;-0.913787096
3244;salud-y-bienestar;50001;41.65142739;-0.874424946
3245;segunda-mano;50001;41.65142739;-0.874424946
3246;juguetes--articulos-deporte;50001;41.65143241;-0.908673457
3247;expresion-artistica;50010;41.65143481;-0.904744092
3248;mercerias;50001;41.6514658;-0.879268845
3249;fruterias--verdulerias;50001;41.6514674;-0.925962246
3250;supermercados-grandes;50001;41.65147166;-0.913539579
3251;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.6514727;-0.901512467
3252;estancos;50001;41.65147346;-0.905401502
3253;moda-mujer--hombre--infantil;50001;41.65147685;-0.881248193
3254;centros-civicos;50011;41.65148799;-0.92937896
3255;puntos-de-recogida-urbana-de-aceite-vegetal-usado;50011;41.65148799;-0.92937896
3256;joyerias--relojerias--bisuteria;50001;41.65148813;-0.884297008
3257;centros-de-atencion;50004;41.65150097;-0.884461223
3258;escuela-infantil;50004;41.65150724;-0.88862819
3259;otros-organismos;50004;41.65150724;-0.88862819
3260;escuela-infantil;50017;41.65151259;-0.907547588
3261;librerias--papelerias--quioscos-y-prensa;50001;41.65151263;-0.928667868
3262;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.651519;-0.913319856
3263;centros-sociolaborales;50011;41.65152437;-0.922845654
3264;bazares;50001;41.651529;-0.924705981
3265;farmacias;50004;41.651534;-0.881899699
3266;moda-mujer--hombre--infantil;50001;41.65153432;-0.874095638
3267;material-construccion--saneamiento...;50001;41.65153554;-0.909415965
3268;moda-mujer--hombre--infantil;50001;41.65154007;-0.925019767
3269;librerias--papelerias--quioscos-y-prensa;50001;41.65154535;-0.925615699
3270;estancos;50001;41.651546;-0.926190165
3271;carnicerias--charcuterias;50001;41.65154671;-0.925765882
3272;panaderias--pastelerias;50001;41.65154787;-0.926772877
3273;tiendas-alimentacion;50001;41.65155352;-0.92629764
3274;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.65155562;-0.905298808
3275;calzados--complementos--maletas;50001;41.65155792;-0.881165558
3276;moda-mujer--hombre--infantil;50001;41.65156033;-0.913135752
3277;joyerias--relojerias--bisuteria;50001;41.65156505;-0.908716596
3278;material-construccion--saneamiento...;50001;41.65156955;-0.907026016
3279;joyerias--relojerias--bisuteria;50001;41.65157563;-0.905448025
3280;moda-mujer--hombre--infantil;50001;41.65157649;-0.880053927
3281;tiendas-alimentacion;50001;41.65157754;-0.908892957
3282;escuela-infantil;50011;41.65158127;-0.930466823
3283;ferreterias--iluminacion--decoracion;50001;41.65158179;-0.880858679
3284;fruterias--verdulerias;50001;41.65158927;-0.91299828
3285;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65159601;-0.873900632
3286;mercerias;50001;41.65159799;-0.875083159
3287;red-de-aseos-publicos-gratuitos;50011;41.65160712;-0.929452596
3288;fruterias--verdulerias;50001;41.65161087;-0.921011455
3289;moda-mujer--hombre--infantil;50001;41.65161377;-0.857601816
3290;cuadros--artesania--otros-articulos-del-hogar;50001;41.6516186;-0.882580327
3291;lencerias;50001;41.65161863;-0.884418943
3292;opticas--centros-auditivos--ortopedias;50001;41.65162045;-0.911394739
3293;moda-mujer--hombre--infantil;50001;41.65162252;-0.912855506
3294;banos-publicos;50002;41.65162339;-0.881082234
3295;cuadros--artesania--otros-articulos-del-hogar;50001;41.65162563;-0.917119024
3296;supermercados-grandes;50001;41.65162888;-0.92385389
3297;librerias--papelerias--quioscos-y-prensa;50001;41.65163312;-0.911902889
3298;atencion-al-ciudadano;50004;41.65163566;-0.885891224
3299;perfumeria-cosmetica;50001;41.65163868;-0.882399181
3300;herboristerias--dieteticas;50001;41.65164208;-0.876545902
3301;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65164376;-0.899632385
3302;farmacias;50011;41.651645;-0.924645814
3303;hogar-y-decoracion;50001;41.65164908;-0.90534165
3304;ferreterias--iluminacion--decoracion;50001;41.65164972;-0.915250444
3305;vivienda;50001;41.65165037;-0.875689305
3306;supermercados-pequenos;50001;41.65165482;-0.925174594
3307;fruterias--verdulerias;50001;41.6516564;-0.925426602
3308;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65165716;-0.882453815
3309;opticas--centros-auditivos--ortopedias;50001;41.65165809;-0.905485339
3310;panaderias--pastelerias;50001;41.65165898;-0.925684101
3311;segunda-mano;50001;41.65166136;-0.92738179
3312;panaderias--pastelerias;50001;41.65166265;-0.873350732
3313;mercados;50011;41.65166383;-0.926421029
3314;floristerias--viveros--semillas--clinicas-veterinaria;50001;41.65166811;-0.926773221
3315;libreria;50001;41.65167015;-0.87630565
3316;farmacias;50010;41.65168403;-0.904858375
3317;panaderias--pastelerias;50001;41.65168756;-0.926039357
3318;mercerias;50001;41.65169278;-0.909118469
3319;otros-productos;50001;41.6517038;-0.901122609
3320;servicios-sociales-especializados;50002;41.65170409;-0.873011089
3321;farmacias;50011;41.65171529;-0.927710054
3322;diseno;50002;41.65171711;-0.872513149
3323;centros-educativos;50004;41.65171954;-0.8842205
3324;supermercados-grandes;50001;41.65172354;-0.882629845
3325;musica;50017;41.65172928;-0.906924533
3326;carnicerias--charcuterias;50001;41.65173313;-0.867952763
3327;joyerias--relojerias--bisuteria;50001;41.65173835;-0.905382106
3328;calzados--complementos--maletas;50001;41.65173882;-0.905521389
3329;moda-mujer--hombre--infantil;50001;41.65174371;-0.881682314
3330;cuadros--artesania--otros-articulos-del-hogar;50001;41.65174375;-0.912212015
3331;atencion-al-ciudadano;50002;41.65175099;-0.870701515
3332;carnicerias--charcuterias;50001;41.65175255;-0.901641474
3333;librerias--papelerias--quioscos-y-prensa;50001;41.65175281;-0.909304099
3334;ferreterias--iluminacion--decoracion;50001;41.65176385;-0.873232359
3335;droguerias;50001;41.65176428;-0.926038575
3336;fruterias--verdulerias;50001;41.65178631;-0.870075669
3337;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65179127;-0.900527747
3338;calzados--complementos--maletas;50001;41.65179493;-0.901855891
3339;policia-nacional;50004;41.65179643;-0.892844052
3340;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65179807;-0.876195289
3341;infancia;50002;41.6517996;-0.866949061
3342;muebles;50001;41.65180246;-0.911938605
3343;joyerias--relojerias--bisuteria;50001;41.65180448;-0.911133727
3344;fruterias--verdulerias;50001;41.65180606;-0.9163168
3345;tiendas-alimentacion;50001;41.65181602;-0.905556713
3346;perfumeria-cosmetica;50001;41.65181688;-0.883119974
3347;otros-productos;50004;41.65181996;-0.886421012
3348;promotores-y-productores-audivisuales;50004;41.65181996;-0.886421012
3349;ferreterias--iluminacion--decoracion;50001;41.65182049;-0.903388549
3350;juguetes--articulos-deporte;50001;41.65182236;-0.884184709
3351;juguetes--articulos-deporte;50001;41.65182518;-0.905421921
3352;educacion-especial;50002;41.65183258;-0.87210502
3353;joyerias--relojerias--bisuteria;50001;41.65183665;-0.901679931
3354;cristalerias--carpinterias--puertas--persianas...;50001;41.65184183;-0.904236979
3355;salud-y-bienestar;50017;41.651854;-0.911706855
3356;cuadros--artesania--otros-articulos-del-hogar;50001;41.65185837;-0.875564782
3357;opticas--centros-auditivos--ortopedias;50001;41.65185943;-0.87956418
3358;calzados--complementos--maletas;50001;41.65185964;-0.912814701
3359;centro-comercial;50008;41.65186041;-0.881544472
3360;farmacias;50010;41.65186457;-0.914697241
3361;panaderias--pastelerias;50001;41.6518739;-0.873465064
3362;electrodomesticos--electronica--moviles--mobiliario-cocina...;50001;41.65187595;-0.910839129
3363;artes-escenicas;50001;41.65187657;-0.878502546
3364;fruterias--verdulerias;50001;41.65188045;-0.876339925
3365;calzados--complementos--maletas;50001;41.65188611;-0.883308881
3366;tiendas-alimentacion;50001;41.65189363;-0.923398543
3367;herboristerias--dieteticas;50001;41.65190638;-0.905459276
3368;bazares;50001;41.65190645;-0.873029644
3369;salas-de-musica;50003;41.65190828;-0.883793419
3370;cuadros--artesania--otros-articulos-del-hogar;50001;41.651909;-0.906383489
3371;instalacion-deportiva-elemental;50011;41.65191189;-0.922221717
3372;calzados--complementos--maletas;50001;41.65191618;-0.874118857
3373;estancos;50001;41.65191821;-0.875732494
3374;moda-y-complementos;50017;41.65191859;-0.906761087
3375;moda-mujer--hombre--infantil;50001;41.65191976;-0.901717941
3376;joyerias--relojerias--bisuteria;50001;41.65192065;-0.905604837
3377;droguerias;50001;41.65192768;-0.923174329
3378;carnicerias--charcuterias;50001;41.65193037;-0.910597558
3379;hogar-y-decoracion;50001;41.65194141;-0.901927147
3380;segunda-mano;50001;41.65195644;-0.898464234
3381;moda-mujer--hombre--infantil;50001;41.65195698;-0.905621432
